"filename", "language", "JSON", "PHP", "HTML", "XML", "PostCSS", "Markdown", "YAML", "Docker", "JavaScript", "PL/SQL", "CSV", "comment", "blank", "total"
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoCiclo.php", "PHP", 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 10, 193
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoCicloOferta.php", "PHP", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 26, 270
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoEmpresa.php", "PHP", 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 63, 478
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoFamilia.php", "PHP", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 2, 106
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoMethods.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 39
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoOferta.php", "PHP", 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 47, 376
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoRol.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 1, 101
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoSolicitud.php", "PHP", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 14, 170
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoToken.php", "PHP", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 7, 134
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/repositories/RepoUser.php", "PHP", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 35, 264
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminAlumnos.php", "PHP", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 53
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminEliminarEmpresa.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminEmpresa.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminFichaEmpresa.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminFormEmpresa.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminHome.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminLayout.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminListado.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminStat.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Admin/AdminVerEmpresa.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Alumno/FichaAlumno.php", "PHP", 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 161
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/AlumnoHome.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Contacto.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Empresa/FichaEmpresa.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 47
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Empresa/FormEmpresa.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 76
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/EmpresaHome.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Home.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Layout.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Login.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Login/RegisterEmpresa.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Login/RegistroDone.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Ofertas/EliminarOferta.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 48
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Ofertas/FormOferta.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 81
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Ofertas/ListadoOfertasAlumno.php", "PHP", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Ofertas/ListadoOfertasEmpresa.php", "PHP", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Ofertas/Ofertas.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/Solicitud/Solicitud.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/AsideAdmin.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/CardOptions.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/FiltroAlumno.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/FiltroEmpresa.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/Footer.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/Header.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/HeaderAdmin.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/ListadoEmpresas.php", "PHP", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/NavLogin.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/app/views/plates/partials/SectionOfertas.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 9, 5, 18
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/Inserts.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 33, 16, 293
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/create-bd.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 49, 41, 267
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/data/mysql/general_log.CSV", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/data/mysql/slow_log.CSV", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/drop-bd.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 4, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/init.sql", "PL/SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 0, 75, 54, 358
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bd/masivo.csv", "CSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/bootstrap.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 7
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/composer.json", "JSON", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/composer.lock", "JSON", 1348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1349
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/config/config.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 3, 4, 54
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/pdf/prueba.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 29
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/css/admin.css", "PostCSS", 0, 0, 0, 0, 231, 0, 0, 0, 0, 0, 0, 21, 69, 321
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/css/email.css", "PostCSS", 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 9, 27, 178
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/css/home.css", "PostCSS", 0, 0, 0, 0, 890, 0, 0, 0, 0, 0, 0, 106, 212, 1208
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/alumno.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 12
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/camara.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 5, 7, 71
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/logica.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 140, 79, 475
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/login.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 4, 15, 109
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/modal.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 18
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/perfil.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 269, 0, 0, 41, 75, 385
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/script.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 8, 25
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/select.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 78, 28, 240
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/solicitud.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 75, 56, 421
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/tabla.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 126, 58, 423
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/js/validator.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 36, 39, 209
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/plates/datosAlumno.html", "HTML", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/plates/email.html", "HTML", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 86
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/plates/formAlumno.html", "HTML", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 45
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/plates/preenvio.html", "HTML", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/assets/plates/tabla.html", "HTML", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/public/index.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 12
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/autoload.php", "PHP", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 23
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/ClassLoader.php", "PHP", 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 59, 580
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/InstalledVersions.php", "PHP", 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 54, 397
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/autoload_classmap.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/autoload_files.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 12
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/autoload_namespaces.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/autoload_psr4.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 29
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/autoload_real.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 51
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/autoload_static.php", "PHP", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 172
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/installed.json", "JSON", 1395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1396
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/installed.php", "PHP", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 249
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/composer/platform_check.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/AUTHORS.md", "Markdown", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/README.md", "Markdown", 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 66, 240
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/composer.json", "JSON", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/lib/Cpdf.php", "PHP", 0, 4250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1661, 994, 6905
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/lib/fonts/installed-fonts.dist.json", "JSON", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/lib/fonts/mustRead.html", "HTML", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/lib/res/broken_image.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/lib/res/html.css", "PostCSS", 0, 0, 0, 0, 395, 0, 0, 0, 0, 0, 0, 35, 97, 527
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/phpunit.xml", "XML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Adapter/CPDF.php", "PHP", 0, 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 152, 1006
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Adapter/GD.php", "PHP", 0, 645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 186, 1062
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Adapter/PDFLib.php", "PHP", 0, 966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 244, 1558
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Canvas.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 397, 44, 488
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/CanvasFactory.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 69
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Cellmap.php", "PHP", 0, 596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 258, 156, 1010
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/AttributeTranslator.php", "PHP", 0, 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 88, 681
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Color.php", "PHP", 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 36, 340
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/Attr.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/CloseQuote.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/ContentPart.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/Counter.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 34
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/Counters.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 41
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/NoCloseQuote.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/NoOpenQuote.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/OpenQuote.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/StringPart.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Content/Url.php", "PHP", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Style.php", "PHP", 0, 2804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247, 581, 4632
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Css/Stylesheet.php", "PHP", 0, 1155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 486, 254, 1895
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Dompdf.php", "PHP", 0, 742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 614, 190, 1546
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Exception.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 3, 28
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Exception/ImageException.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 31
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FontMetrics.php", "PHP", 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 96, 714
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Frame.php", "PHP", 0, 694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 187, 1239
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Frame/Factory.php", "PHP", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 40, 263
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Frame/FrameListIterator.php", "PHP", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 13, 101
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Frame/FrameTree.php", "PHP", 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 34, 325
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/Frame/FrameTreeIterator.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 12, 89
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/AbstractFrameDecorator.php", "PHP", 0, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 148, 926
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/Block.php", "PHP", 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 37, 257
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/Image.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 17, 121
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/Inline.php", "PHP", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 19, 122
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/ListBullet.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 20, 118
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/ListBulletImage.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 16, 112
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/NullFrameDecorator.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 34
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/Page.php", "PHP", 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 124, 768
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/Table.php", "PHP", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 60, 345
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/TableCell.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 15, 112
"/Applications/XAMPP/xamppfiles/htdocs/Proyecto/vendor/dompdf/dompdf/src/FrameDecorator/TableRow.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 29
